name,website,email,all_emails
North Polk Animal Hospital,https://rymaps.xyz/business/north-polk-animal-hospital-w231qy,,
Kathleen Animal Hospital,https://kathleenanimalhospital.com/,,
Ark Animal Hospital,http://www.arklakeland.com/,arkah@tampabay.rr.com,arkah@tampabay.rr.com
Highland Pet Hospital,http://highlandpethospital.net/?utm_campaign=gmb&utm_medium=local&utm_source=google,,
Paw Haven Animal Hospital Lakeland,https://www.pawhavenvet.com/locations/paw-haven-animal-hospital-lakeland,info@pawhavenvet.com,info@pawhavenvet.com
Happy Paws Pet Spa,https://www.happypawsspa.com/,info@happypawsspa.com,info@happypawsspa.com
Woof Gang Bakery & Grooming Lakeland,https://www.woofgangbakery.com/pages/locations/lakeland?utm_source=google&utm_medium=gmb,lakelandfl@woofgangbakery.com,lakelandfl@woofgangbakery.com
Lucky Puppy Nail Specialists LLC,https://luckypuppynails.com/,,
"Lakeland Pet Salon, llc",http://www.lakelandpetsalon.com/,2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com,2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com
The Fur Pawlor LLC,https://www.facebook.com/thefurpawlor/,,
Big Dogs Bathhouse,https://bigdogsbathhouse.com/,5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com,5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com;18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com;bfb679c754744c58a7374ee6e25cfc13@sentry.wixpress.com;bookings@bigdogsbathhouse.com;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;example@mysite.com
Love An Fluff,https://lovefluffdog.top/,,
Gentle Dentals for Pets llc,http://gentledentalsfl.com/,,
Country Puppy Dog Grooming,https://dogrb.com/explore/country-puppy-dog-grooming/,,
By the Bay Dog Grooming,https://bythebaydoggrooming.com/,,
Four Paws Only,https://www.fourpawsonlyfl.com/,fourpawsonly1@gmail.com,fourpawsonly1@gmail.com
Classy Canines Pet Resort,http://classycaninespetresort.com/,ed436f5053144538958ad06a5005e99a@sentry.wixpress.com,ed436f5053144538958ad06a5005e99a@sentry.wixpress.com;c183baa23371454f99f417f6616b724d@sentry.wixpress.com;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com;271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com;2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com;dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com;460ff4620fa44cba8df530afde949785@sentry.wixpress.com
Hollywoof Pet Resort,https://hollywoofpetresort.com/,info@hollywoofpetresort.com,info@hollywoofpetresort.com
Faith & Pups Grooming Services LLC.,https://www.facebook.com/share/16k5NJvD77/,,
Leading Edge Physical Therapy | Lakeland,http://leadingedgepolk.com/,info@leptclinics.com,info@leptclinics.com
CORA Physical Therapy Lakeland,https://www.coraphysicaltherapy.com/location/lakeland-florida/,medicalrecordrequest@corahealth.com,medicalrecordrequest@corahealth.com;patientbilling@corahealth.com
Orthopedic Physical Therapy Associates LLC,http://www.optatherapy.com/,,
PT Solutions of Lakeland,https://ptsolutions.com/find-a-clinic/fl/lakeland/lakeland/?utm_source=google&utm_medium=organic&utm_campaign=GMB-PT-Solutions-Lakeland&utm_content=listing,lakeland@ptsolutions.com,lakeland@ptsolutions.com
Select Physical Therapy - Lakeland North,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/lakeland/lakeland-north/?ty=xt,,
CORA Physical Therapy South Lakeland,https://www.coraphysicaltherapy.com/location/south-lakeland-florida/,medicalrecordrequest@corahealth.com,medicalrecordrequest@corahealth.com;patientbilling@corahealth.com
Watson Clinic Center for Rehabilitative Medicine,https://www.watsonclinic.com/locations/1430-lakeland-hills-blvd-lakeland-fl.html,webmaster@watsonclinic.com,webmaster@watsonclinic.com;marketing@watsonclinic.com;patientrelations@watsonclinic.com;emrsupport@watsonclinic.com
Therapeutic Rehab Specialists,http://www.therapeuticrehabspecialists.com/,trehabspecialist@gmail.com,trehabspecialist@gmail.com
Optimal Performance & Physical Therapies Lakeland,http://www.theoppt.com/,centralreferral@theoppt.com,centralreferral@theoppt.com
Pediatric Therapy Services,http://ptsbeyourbest.com/,,
Watson Clinic Center for Specialized Rehabilitation,https://www.watsonclinic.com/locations/2190-e-county-road-540a-lakeland-fl.html,webmaster@watsonclinic.com,webmaster@watsonclinic.com;marketing@watsonclinic.com;patientrelations@watsonclinic.com;emrsupport@watsonclinic.com
PT Solutions of Lakeland - Christina Lake,https://ptsolutions.com/find-a-clinic/fl/lakeland/lakeland-christina-lake/?utm_source=google&utm_medium=organic&utm_campaign=GMB-PT-Solutions-Lakeland-Christina-Lake&utm_content=listing,lakelandchristinalake@ptsolutions.com,lakelandchristinalake@ptsolutions.com
Select Physical Therapy - Lakeland South,https://www.selectphysicaltherapy.com/contact/find-a-location/fl/lakeland/lakeland-south/?ty=xt,,
Lakeland Regional Health Sports Medicine,https://www.mylrh.org/sportsmedicine/,aaryn.mariacher@mylrh.org,aaryn.mariacher@mylrh.org
"Wonderfully Made Physical Therapy, LLC",https://wonderfullymade-pt.com/,impallari@gmail.com,impallari@gmail.com
FIRST STEP THERAPY,http://www.firststep-therapy.com/,fstasst@gmail.com,fstasst@gmail.com
Florida Southern College School of Physical Therapy,http://www.flsouthern.edu/DPT,pacosta@flsouthern.edu,pacosta@flsouthern.edu;lwilson@flsouthern.edu;accreditation@apta.org;fscdptadmissions@flsouthern.edu;jdominguez@flsouthern.edu;agraf@flsouthern.edu;fscdptclinicaled@flsouthern.edu;shodges@flsouthern.edu;tlove@flsouthern.edu;abonet@flsouthern.edu;kcezat@flsouthern.edu;cmorgan@flsouthern.edu;nnuzzo@flsouthern.edu;mtorrespalsa@flsouthern.edu
Encompass Health Rehabilitation Hospital of Lakeland,https://www.encompasshealth.com/locations/lakeland-rehab?utm_source=google&utm_medium=organic&utm_campaign=gbp,u003eemployee.benefits@encompasshealth.com,u003eemployee.benefits@encompasshealth.com;media@encompasshealth.com;employee.benefits@encompasshealth.com;voe@encompasshealth.com;u003emedia@encompasshealth.com;u003evoe@encompasshealth.com
"Bond Clinic, P.A. - Physical Therapy & Sports Rehab",http://www.bondclinic.com/,,
Florida Orthopaedic Institute,https://www.floridaortho.com/orthopedic-doctors-lakeland/,,
Lakeland Regional Health Grasslands Campus,https://www.mylrh.org/orthopedics/,info@mylrh.org,info@mylrh.org
"Salvador O. Montenegro, MD",https://www.watsonclinic.com/physicians/salvador-o-montenegro.html,webmaster@watsonclinic.com,webmaster@watsonclinic.com;marketing@watsonclinic.com;patientrelations@watsonclinic.com;emrsupport@watsonclinic.com
Patterson Stuart D MD,http://www.cfosa.com/,,
"Phuc Vo, MD",https://www.watsonclinic.com/physicians/phuc-vo.html,webmaster@watsonclinic.com,webmaster@watsonclinic.com;marketing@watsonclinic.com;patientrelations@watsonclinic.com;emrsupport@watsonclinic.com
Spine and Orthopedic Specialist,https://www.orthospineusa.com/,,
"Mario Antonio Sheldon John, MD",https://doctors.mylrh.org/LRHPhysicianGroup/details/1370/mario-john-orthopedic_surgery-lakeland,,
Releve Sports Medicine,https://www.relevesportsmedicine.com/,,
Lakeland Regional Health Grasslands Campus,https://www.mylrh.org/primary-family-care/,info@mylrh.org,info@mylrh.org
"Timothy J. Evans, M.D.",http://www.cfosa.com/,,
"Peter Kazmier, MD",https://www.watsonclinic.com/physicians/peter-kazmier.html,webmaster@watsonclinic.com,webmaster@watsonclinic.com;marketing@watsonclinic.com;patientrelations@watsonclinic.com;emrsupport@watsonclinic.com
"Douglas Shenkman, MD",https://www.watsonclinic.com/physicians/douglas-shenkman.html,webmaster@watsonclinic.com,webmaster@watsonclinic.com;marketing@watsonclinic.com;patientrelations@watsonclinic.com;emrsupport@watsonclinic.com
Hanger Clinic: Prosthetics & Orthotics,https://hangerclinic.com/clinics/FL/lakeland/e-orange-st/,,
Suncoast Skin Solutions,https://www.suncoastskin.com/locations-lakeland-fl/,,
Advanced Dermatology and Cosmetic Surgery,https://www.advancedderm.com/locations/florida/lakeland/202-lake-miriam-dr-ste-1,first.last@company.com,first.last@company.com
"North County Dermatology Clinic, PA",http://www.ncdermclinic.com/,,
"Timothy Knight, M.D.",https://www.ncdermclinic.com/?utm_source=gmb_auth,,
Florida Dermatology and Skin Cancer Centers,https://fldscc.com/,,
Dermatology Associates: Yrastorza David MD,http://dermatologylakeland.com/,officemanager@dermatologylakeland.com,officemanager@dermatologylakeland.com
"Sanjana Iyengar, MD",https://doctors.mylrh.org/LRHPhysicianGroup/details/1365/sanjana-iyengar-dermatology-lakeland,,
Watson Clinic Dermatology,http://www.watsonclinic.com/specialties/dermatology.html,webmaster@watsonclinic.com,webmaster@watsonclinic.com;marketing@watsonclinic.com;patientrelations@watsonclinic.com;emrsupport@watsonclinic.com
Adult & Pediatric Dermatology Marci L Pepine MD,http://adultderm.com/,,
Dermatology Associates-Central Fl,https://dermatologylakeland.com/,officemanager@dermatologylakeland.com,officemanager@dermatologylakeland.com
"Theresa Cao, DO",https://www.watsonclinic.com/physicians/theresa-cao.html,webmaster@watsonclinic.com,webmaster@watsonclinic.com;marketing@watsonclinic.com;patientrelations@watsonclinic.com;emrsupport@watsonclinic.com
"Julie Esquinaldo PA-C, MPAS",https://www.suncoastskin.com/,,
"William J. Roth, MD, PhD",https://www.watsonclinic.com/physicians/william-j-roth.html,webmaster@watsonclinic.com,webmaster@watsonclinic.com;marketing@watsonclinic.com;patientrelations@watsonclinic.com;emrsupport@watsonclinic.com
Dermatology in Lakeland,https://dermatologylakeland.com/,officemanager@dermatologylakeland.com,officemanager@dermatologylakeland.com
"Catherine B. Marcum, MD",https://www.watsonclinic.com/physicians/catherine-b-marcum.html,webmaster@watsonclinic.com,webmaster@watsonclinic.com;marketing@watsonclinic.com;patientrelations@watsonclinic.com;emrsupport@watsonclinic.com
Lakeland Regional Health North Campus/ Hollis Cancer Center,https://www.mylrh.org/dermatology/,info@mylrh.org,info@mylrh.org
"Sharon I. Fairbee, MD",https://www.watsonclinic.com/physicians/sharon-i-fairbee.html,webmaster@watsonclinic.com,webmaster@watsonclinic.com;marketing@watsonclinic.com;patientrelations@watsonclinic.com;emrsupport@watsonclinic.com
Skinology Lakeland,http://www.skinologylakeland.com/,c183baa23371454f99f417f6616b724d@sentry.wixpress.com,c183baa23371454f99f417f6616b724d@sentry.wixpress.com;2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com;dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com;skinologylakeland@gmail.com
The Skin Boutique (North Lakeland),https://tsb.janeapp.com/admin#schedule/staff/1/2025-03-09/2025-03-15,,
Eyes on Lakeland,http://eyesonlakeland.com/,hello@eyesonlakeland.com,hello@eyesonlakeland.com
Farah EyeCare,https://local.lenscrafters.com/eyedoctors/fl/lakeland/3408-s-florida-ave.html?cid=yext_odLCOD0791-210000345,,
Optical Outlets,https://opticaloutlets.com/locations/n-lakeland/,,
Optical Outlets,https://opticaloutlets.com/locations/south-lakeland/,,
"Eye Specialists of Mid Florida, P.A.",https://www.eyesfl.com/locations/lakeland-harden/?y_source=1_MTE2MTE0NTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,
Eyeglass World,https://www.eyeglassworld.com/location/fl/lakeland/breezewood-commons/?utm_source=gplus&utm_medium=listing&utm_campaign=w2gi,,
Abuaita EyeCare,https://local.lenscrafters.com/eyedoctors/fl/lakeland/3730-us-highway-98-north.html,,
"Eye Specialists of Mid Florida, P.A.",https://www.eyesfl.com/locations/lakeland-highlands/?y_source=1_MTE2MTE1MDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,
LensCrafters,https://local.lenscrafters.com/fl/lakeland/3408-s-florida-ave.html?cid=yext_0791&y_source=1_MTIxMDYzMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
Clarkson Eyecare,https://www.clarksoneyecare.com/locations/fl/lakeland/lakeland?utm_source=gmb&utm_medium=yext,joymissey@eyecare-partners.com,joymissey@eyecare-partners.com;maggiemobley@eyecare-partners.com;lindsayzande@eyecare-partners.com;eyecarepartners@steadyrain.com;seth.paye@method.com
Lakeland Eye Clinic,http://lakelandeyedrs.com/,,
Central Florida Eye Associates,http://www.jaymulaney.com/,,
Pearle Vision,https://www.pearlevision.com/pv-us/stores/fl/lakeland/7759/?cid=Yext_7759&y_source=1_MTE2MTEwMi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
Vision First,https://visionfirstfl.com/,team@latofonts.com,team@latofonts.com
Lakeland Eye Clinic,http://www.lakelandeyedrs.com/,,
Family Eye Center South/ Dr. Anthony B. Trawick,http://www.familyeyectr.com/,,
LensCrafters,https://local.lenscrafters.com/fl/lakeland/3730-us-highway-98-north.html?cid=yext_0872&y_source=1_MTIxMDY5MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,
Ryan Odil,https://www.eyesonlakeland.com/meet-our-doctors/,hello@eyesonlakeland.com,hello@eyesonlakeland.com
MyEyeDr.,https://locations.myeyedr.com/fl/lakeland/4337-south-florida-ave?utm_source=google-gmb&utm_medium=organic,,
"Dr. Mehak Khan, OD",https://www.crmd.net/retina-specialists-in-lakeland/,,
"Dr. Jay Mulaney, MD Central Florida Eye Associates",http://jaymulaney.com/,,
"Kevin A. Dorsett, MD",https://www.lakelandeyedoctors.com/doctors/kevin-dorsett-md/?utm_source=gmb&utm_medium=yext,,
Center for Retina & Macular Disease - Retina Specialists Lakeland,https://www.crmd.net/,,
America's Best Contacts & Eyeglasses,https://www.americasbest.com/location/fl/lakeland/merchants-walk/?utm_source=gplus&utm_medium=listing&utm_campaign=w2gi,,
America's Best Contacts & Eyeglasses,https://www.americasbest.com/location/fl/lakeland/lakeland-park-center/?utm_source=gplus&utm_medium=listing&utm_campaign=w2gi,,
Walmart Vision & Glasses,https://www.walmart.com/store/779-lakeland-fl/vision-center?veh=seo_loc,,
Bridges Optical,https://bridgesoptical.com/,bridgesoptical@verizon.net,bridgesoptical@verizon.net
"Eye Express, Inc.",https://locations.myeyedr.com/fl/lakeland/5528-us-98-north,,
Walmart Vision & Glasses,https://www.walmart.com/store/1245-lakeland-fl/vision-center?veh=seo_loc,,
Lakeland Pharmacy,http://lakelandpharmacy.us/,,
QUICK N SAVE PHARMACY,http://www.quicknsaverx.com/,sales@quicknsaverx.com,sales@quicknsaverx.com
Walgreens Pharmacy,https://www.walgreens.com/locator/walgreens-311+e+memorial+blvd-lakeland-fl-33801/id=3093,,
Ariana Pharmacy,http://www.arianapharmacy.com/,arianarxmeds@gmail.com,arianarxmeds@gmail.com
Walgreens Pharmacy,https://www.walgreens.com/locator/walgreens-101+ariana+st-lakeland-fl-33803/id=5657,,
All in One Pharmacy,https://www.allin1pharmacy.com/,allinonepharmacy11@gmail.com,allinonepharmacy11@gmail.com
Cleveland Heights Pharmacy,https://www.clevelandheightspharmacy.com/,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com
Walgreens Pharmacy,https://www.walgreens.com/locator/walgreens-4340+s+florida+ave-lakeland-fl-33813/id=4700,,
Genoa Healthcare,http://www.genoahealthcare.com/,,
Walgreens Pharmacy,https://www.walgreens.com/locator/walgreens-2425+us+highway+92+e-lakeland-fl-33801/id=4399,,
Publix Pharmacy at Lakeland Regional Medical Center,https://www.publix.com/pharmacy?utm_medium=maps&utm_source=google&utm_content=psmpharm_google_override,,
Mulberry Compounding Pharmacy,http://mulberrypharmacy.com/,info@mulberrypharmacy.com,info@mulberrypharmacy.com
Walgreens Pharmacy,https://www.walgreens.com/locator/walgreens-3120+kathleen+rd-lakeland-fl-33810/id=9573,,
Watson Clinic Pharmacy,https://www.watsonclinic.com/services/pharmacy.html,webmaster@watsonclinic.com,webmaster@watsonclinic.com;marketing@watsonclinic.com;patientrelations@watsonclinic.com;emrsupport@watsonclinic.com
Eagle Pharmacy,https://www.eaglepharmacy.com/,administration@eaglepharmacy.com,administration@eaglepharmacy.com
Huntington Pharmacy,http://thehuntingtonpharmacy.com/,huntingtonpharmacyfl@gmail.com,huntingtonpharmacyfl@gmail.com
Link Pharmacy,http://www.linkpharmacy.com/,roshan.nathoo@linkpharmacy.com,roshan.nathoo@linkpharmacy.com
Family Care Pharmacy,http://www.familycarepharmacy.org/,info@familycarepharmacy.org,info@familycarepharmacy.org
Winter Haven Pharmacy,http://winterhavenpharmacy.com/,winterhavenrx@gmail.com,winterhavenrx@gmail.com
Emerald Compounding Pharmacy,http://emeraldsrx.com/,hello@themenectar.com,hello@themenectar.com
BayCare Urgent Care (South Lakeland),https://baycare.org/locations/b/baycare-urgent-care-south-lakeland?utm_campaign=BayCare_DigitalMarketing_M20140288&utm_source=Google&utm_medium=LocalListing&utm_content=BayCare_Urgent_Care_(South_Lakeland),whhfoundation@baycare.org,whhfoundation@baycare.org;talentacquisition@baycare.org;mpmfoundation@baycare.org;sjhfoundation@baycare.org;sahffoundation@baycare.org
Sunshine Urgent Care,https://sunshineurgentcare.com/?utm_source=Google+My+Business&utm_medium=Google&utm_campaign=gmb+traffic&utm_id=GMB,,
AdventHealth Centra Care Lakeland,https://centracare.adventhealth.com/urgent-care/adventhealth-centra-care-lakeland,,
MD Now Urgent Care - Lakeland,https://www.mymdnow.com/locations/hillsborough/lakeland?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,,
Watson Clinic Urgent Care Main,https://www.watsonclinic.com/locations/west-entrance-off-of-morrell-drive-1600-lakeland-hills-blvd-lakeland-fl.html,webmaster@watsonclinic.com,webmaster@watsonclinic.com;marketing@watsonclinic.com;patientrelations@watsonclinic.com;emrsupport@watsonclinic.com
Owl Now Urgent Care,https://innovacarehealth.com/location/owl-now-lakeland/,,
Watson Clinic Urgent Care South,https://www.watsonclinic.com/locations/north-entrance-off-of-oakbridge-blvd-east-1033-north-parkway-frontage-road-lakeland-fl.html,webmaster@watsonclinic.com,webmaster@watsonclinic.com;marketing@watsonclinic.com;patientrelations@watsonclinic.com;emrsupport@watsonclinic.com
Lakeland Regional Health Highland City Urgent Care,https://www.mylrh.org/urgentcare/,info@mylrh.org,info@mylrh.org
Lakeland Regional Health Kathleen Campus Urgent Care,https://www.mylrh.org/urgentcare/,info@mylrh.org,info@mylrh.org
AdventHealth Centra Care South Lakeland,https://centracare.adventhealth.com/urgent-care/south-lakeland-urgent-care,,
Lakeland Regional Urgent Care,https://www.mylrh.org/Kathleen/,info@mylrh.org,info@mylrh.org
Lakeland Regional Health Lake Gibson Urgent Care,https://www.mylrh.org/,info@mylrh.org,info@mylrh.org
Lakeland Regional Health Pablo Campus,https://www.mylrh.org/urgentcare/,info@mylrh.org,info@mylrh.org
Watson Clinic XpressCare Highlands,https://www.watsonclinic.com/locations/2300-e-county-road-540a-lakeland-highlands-fl.html,webmaster@watsonclinic.com,webmaster@watsonclinic.com;marketing@watsonclinic.com;patientrelations@watsonclinic.com;emrsupport@watsonclinic.com
Lakeland Regional Health Gateway,https://www.mylrh.org/,info@mylrh.org,info@mylrh.org
Lakeland Regional Health Pablo Campus,https://www.mylrh.org/,info@mylrh.org,info@mylrh.org
Lakeland Regional Health Lake Miriam,https://www.mylrh.org/urgentcare/,info@mylrh.org,info@mylrh.org
